Market;Clase de coste;Período/Año;Brand family;Artículo;Production Center;Unidad Base UoM;Qty in Base UoM;GROSS SALES -TRADE;EXCISE TAXES;OTHER SVC;COS-PURC. CONS. AFF;COS - SVC CONV. COST;Moneda;Nº documento;EU AGRREMENT - SEIZED PROD COSTS (BELOW;Documento anulado;Posic.docum.anulada;Nº documento refer.;Fecha de factura;Clase de factura;Canal distribución;Cliente
CO04;;003.2026;VEEV;MA001716.01;RD;TH;-0,002;-15,38;0,00;0,00;-5,41;0,00;USD;965648461;0,00;;;4062746920;6/3/26;ZRE;11;1497190
CO04;;003.2026;VNU;MA001795.01;RD;TH;-0,005;-29,57;0,00;0,00;-9,36;0,00;USD;965648462;0,00;;;4062746920;6/3/26;ZRE;11;1497190
CO04;;003.2026;TEREA;ME003390.06;5J;TH;-0,200;-26,40;-8,02;0,00;-4,41;0,00;USD;965648465;0,00;;;4062746921;6/3/26;ZRE;11;1129339
CO04;;003.2026;TEREA;ME003387.06;5J;TH;-0,200;-26,61;-8,22;0,00;-4,41;0,00;USD;965648469;0,00;;;4062746922;6/3/26;ZRE;11;1129339
CO04;;003.2026;ZYN;NP001341.00;S5;CN;240;733,11;0,00;0,00;295,76;0,00;USD;965648493;0,00;;;4062747337;6/3/26;ZF2;11;1473665
CO04;;003.2026;ZYN;NP001346.00;S5;CN;240;733,11;0,00;0,00;295,76;0,00;USD;965648494;0,00;;;4062747337;6/3/26;ZF2;11;1473665
CO04;;003.2026;ZYN;NP001344.00;S5;CN;240;733,11;0,00;0,00;295,76;0,00;USD;965648495;0,00;;;4062747337;6/3/26;ZF2;11;1473665
CO04;;003.2026;ZYN;NP001345.00;S5;CN;240;733,11;0,00;0,00;295,76;0,00;USD;965648496;0,00;;;4062747337;6/3/26;ZF2;11;1473665
CO04;;003.2026;ZYN;NP001347.00;S5;CN;240;733,11;0,00;0,00;295,76;0,00;USD;965648497;0,00;;;4062747337;6/3/26;ZF2;11;1473665
CO04;;003.2026;TEREA;ME009102.00;5J;TH;20;2.859,17;821,72;0,00;435,43;0,00;USD;965648500;0,00;;;4062747338;6/3/26;ZF2;11;1473666
CO04;;003.2026;TEREA;ME008221.01;5J;TH;10;1.453,58;434,85;0,00;217,71;0,00;USD;965648501;0,00;;;4062747338;6/3/26;ZF2;11;1473666
CO04;;003.2026;TEREA;ME007933.02;5J;TH;20;2.897,56;860,02;0,00;435,43;0,00;USD;965648504;0,00;;;4062747338;6/3/26;ZF2;11;1473666
CO04;;003.2026;TEREA;ME007515.03;5J;TH;10;1.449,79;431,02;0,00;217,71;0,00;USD;965648505;0,00;;;4062747338;6/3/26;ZF2;11;1473666
CO04;;003.2026;TEREA;ME003390.06;5J;TH;30;3.960,78;1.203,51;0,00;653,14;0,00;USD;965648509;0,00;;;4062747338;6/3/26;ZF2;11;1473666
CO04;;003.2026;TEREA;ME003389.05;5J;TH;30;3.975,47;1.218,10;0,00;653,14;0,00;USD;965648510;0,00;;;4062747338;6/3/26;ZF2;11;1473666
CO04;;003.2026;TEREA;ME003387.06;5J;TH;50;6.650,57;2.054,29;0,00;1.088,57;0,00;USD;965648511;0,00;;;4062747338;6/3/26;ZF2;11;1473666
CO04;;003.2026;TEREA;ME007962.01;5J;TH;30;3.960,89;1.203,59;0,00;653,14;0,00;USD;965648512;0,00;;;4062747338;6/3/26;ZF2;11;1473666
CO04;;003.2026;ZYN;NP001345.00;S5;CN;240;733,11;0,00;0,00;299,41;0,00;USD;965648563;0,00;;;4062747342;6/3/26;ZF2;11;1803503
CO04;;003.2026;BLEND;ME006582.04;5J;TH;0,400;23,82;0,00;0,00;8,82;0,00;USD;965652149;0,00;;;4062745591;6/3/26;ZF2;11;1497131
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;52,81;16,05;0,00;8,82;0,00;USD;965652175;0,00;;;4062745597;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,600;79,51;24,36;0,00;13,22;0,00;USD;965652176;0,00;;;4062745597;6/3/26;ZF2;11;1127486
CO04;;003.2026;VNU;MA001799.01;RD;TH;0,001;5,91;0,00;0,00;1,87;0,00;USD;965652177;0,00;;;4062745597;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,400;57,95;17,20;0,00;8,82;0,00;USD;965652178;0,00;;;4062745597;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,800;105,62;32,09;0,00;17,63;0,00;USD;965659780;0,00;;;4062745609;6/3/26;ZF2;11;1127636
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,200;26,40;8,02;0,00;4,41;0,00;USD;965659781;0,00;;;4062745609;6/3/26;ZF2;11;1127636
CO04;;003.2026;ZYN;NP001345.00;S5;CN;2;5,91;0,00;0,00;2,50;0,00;USD;965660594;0,00;;;4062747351;6/3/26;ZF2;11;361304
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,800;116,29;34,79;0,00;17,63;0,00;USD;965660595;0,00;;;4062747351;6/3/26;ZF2;11;361304
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,003;35,48;0,00;0,00;13,10;0,00;USD;965660596;0,00;;;4062747351;6/3/26;ZF2;11;361304
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,800;105,62;32,09;0,00;17,63;0,00;USD;965662757;0,00;;;4062745610;6/3/26;ZF2;11;1127627
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,200;26,40;8,02;0,00;4,41;0,00;USD;965662758;0,00;;;4062745610;6/3/26;ZF2;11;1127627
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,200;26,50;8,12;0,00;4,41;0,00;USD;965662759;0,00;;;4062745610;6/3/26;ZF2;11;1127627
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,001;7,69;0,00;0,00;2,70;0,00;USD;965662762;0,00;;;4062745611;6/3/26;ZF2;11;1127626
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,200;29,00;8,62;0,00;4,41;0,00;USD;965662763;0,00;;;4062745611;6/3/26;ZF2;11;1127626
CO04;;003.2026;VEEV;MA001232.02;RD;TH;0,004;30,75;0,00;0,00;10,81;0,00;USD;965662764;0,00;;;4062745612;6/3/26;ZF2;11;1127632
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,002;15,38;0,00;0,00;5,41;0,00;USD;965662765;0,00;;;4062745612;6/3/26;ZF2;11;1127632
CO04;;003.2026;VEEV;MA001235.01;RD;TH;0,002;15,38;0,00;0,00;5,41;0,00;USD;965662766;0,00;;;4062745612;6/3/26;ZF2;11;1127632
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,004;30,75;0,00;0,00;10,81;0,00;USD;965662767;0,00;;;4062745612;6/3/26;ZF2;11;1127632
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,400;53,20;16,43;0,00;8,82;0,00;USD;965662786;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;TEREA;ME007962.01;5J;TH;1;132,03;40,12;0,00;22,04;0,00;USD;965662787;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;TEREA;ME003389.05;5J;TH;2;265,03;81,21;0,00;44,08;0,00;USD;965662788;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,002;15,38;0,00;0,00;5,41;0,00;USD;965662789;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,001;7,69;0,00;0,00;2,70;0,00;USD;965662790;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,600;86,99;25,86;0,00;13,22;0,00;USD;965662791;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,003;17,74;0,00;0,00;5,61;0,00;USD;965662792;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,002;11,83;0,00;0,00;3,74;0,00;USD;965662793;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,002;11,83;0,00;0,00;3,74;0,00;USD;965662794;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,800;115,90;34,40;0,00;17,63;0,00;USD;965662795;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;VNU;MA001871.01;RD;TH;0,002;11,83;0,00;0,00;3,74;0,00;USD;965662796;0,00;;;4062745613;6/3/26;ZF2;11;1127622
CO04;;003.2026;VEEV;MA001716.01;RD;TH;0,001;7,69;0,00;0,00;2,70;0,00;USD;965662800;0,00;;;4062745614;6/3/26;ZF2;11;1127625
CO04;;003.2026;TEREA;ME003387.06;5J;TH;0,400;53,20;16,43;0,00;8,82;0,00;USD;965662808;0,00;;;4062745615;6/3/26;ZF2;11;1127633
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,200;26,40;8,02;0,00;4,41;0,00;USD;965662809;0,00;;;4062745615;6/3/26;ZF2;11;1127633
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,800;106,01;32,48;0,00;17,63;0,00;USD;965662810;0,00;;;4062745615;6/3/26;ZF2;11;1127633
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,400;57,95;17,20;0,00;8,82;0,00;USD;965662811;0,00;;;4062745615;6/3/26;ZF2;11;1127633
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,200;26,40;8,02;0,00;4,41;0,00;USD;965662815;0,00;;;4062745616;6/3/26;ZF2;11;1127630
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,200;26,50;8,12;0,00;4,41;0,00;USD;965662816;0,00;;;4062745616;6/3/26;ZF2;11;1127630
CO04;;003.2026;VEEV;MA001232.02;RD;TH;0,002;15,38;0,00;0,00;5,41;0,00;USD;965662818;0,00;;;4062745617;6/3/26;ZF2;11;1127621
CO04;;003.2026;III;DK005012.00;RD;BOX;3;63,98;0,00;0,00;79,09;0,00;USD;965662851;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;VEEV;MA002009.00;RD;TH;0,004;47,31;0,00;0,00;17,47;0,00;USD;965662852;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,400;58,14;17,39;0,00;8,82;0,00;USD;965662853;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;ZYN;NP001343.00;S5;CN;7;20,70;0,00;0,00;8,73;0,00;USD;965662854;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;VNU;MA001871.01;RD;TH;0,003;17,74;0,00;0,00;5,61;0,00;USD;965662855;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;ZYN;NP001345.00;S5;CN;34;100,53;0,00;0,00;42,42;0,00;USD;965662856;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;ZYN;NP001344.00;S5;CN;27;79,84;0,00;0,00;33,68;0,00;USD;965662857;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;ZYN;NP001346.00;S5;CN;75;221,77;0,00;0,00;93,56;0,00;USD;965662858;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;ZYN;NP001347.00;S5;CN;20;59,14;0,00;0,00;24,95;0,00;USD;965662859;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;ZYN;NP001339.00;S5;CN;11;32,53;0,00;0,00;13,72;0,00;USD;965662860;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;ZYN;NP001338.00;S5;CN;20;59,14;0,00;0,00;24,95;0,00;USD;965662861;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;VEEV;MA001716.01;RD;TH;0,003;23,06;0,00;0,00;8,11;0,00;USD;965662862;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,400;57,99;17,24;0,00;8,82;0,00;USD;965662863;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,002;15,38;0,00;0,00;5,41;0,00;USD;965662864;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,004;30,75;0,00;0,00;10,81;0,00;USD;965662865;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;TEREA;ME007962.01;5J;TH;1,200;158,43;48,14;0,00;26,45;0,00;USD;965662866;0,00;;;4062745624;6/3/26;ZF2;11;1464057
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;52,77;16,17;0,00;8,78;0,00;USD;965672322;0,00;;;4062747243;6/3/26;ZF2;11;1644139
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;52,58;15,98;0,00;8,78;0,00;USD;965672323;0,00;;;4062747243;6/3/26;ZF2;11;1644139
CO04;;003.2026;TEREA;ME007933.02;5J;TH;3,600;521,56;154,80;0,00;79,34;0,00;USD;965675305;0,00;;;4062747421;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,400;57,99;17,24;0,00;8,82;0,00;USD;965675306;0,00;;;4062747421;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME003389.05;5J;TH;4,400;583,06;178,65;0,00;96,97;0,00;USD;965675307;0,00;;;4062747421;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME007962.01;5J;TH;3,200;422,49;128,38;0,00;70,53;0,00;USD;965675308;0,00;;;4062747421;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME003390.06;5J;TH;4;528,11;160,47;0,00;88,16;0,00;USD;965675309;0,00;;;4062747421;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME003387.06;5J;TH;6,800;904,47;279,38;0,00;149,87;0,00;USD;965675310;0,00;;;4062747421;6/3/26;ZF2;11;1127486
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,001;5,91;0,00;0,00;1,87;0,00;USD;965675329;0,00;;;4062747421;6/3/26;ZF2;11;1127486
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,400;57,89;17,32;0,00;8,78;0,00;USD;965682228;0,00;;;4062747243;6/3/26;ZF2;11;1644139
CO04;;003.2026;TEREA;ME009102.00;5J;TH;0,200;28,47;8,18;0,00;4,39;0,00;USD;965682229;0,00;;;4062747243;6/3/26;ZF2;11;1644139
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,600;78,87;23,97;0,00;13,17;0,00;USD;965682237;0,00;;;4062747244;6/3/26;ZF2;11;1698364
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1;144,72;43,29;0,00;21,94;0,00;USD;965682240;0,00;;;4062747244;6/3/26;ZF2;11;1698364
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;52,58;15,98;0,00;8,78;0,00;USD;965682251;0,00;;;4062747245;6/3/26;ZF2;11;1732261
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,200;28,95;8,66;0,00;4,39;0,00;USD;965682255;0,00;;;4062747245;6/3/26;ZF2;11;1732261
CO04;;003.2026;TEREA;ME003390.06;5J;TH;1;131,45;39,94;0,00;21,94;0,00;USD;965682302;0,00;;;4062747254;6/3/26;ZF2;11;1127037
CO04;;003.2026;BLEND;ME006582.04;5J;TH;0,400;23,72;0,00;0,00;8,78;0,00;USD;965682304;0,00;;;4062747255;6/3/26;ZF2;11;1496420
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,002;23,55;0,00;0,00;8,69;0,00;USD;965682305;0,00;;;4062747255;6/3/26;ZF2;11;1496420
CO04;;003.2026;BLEND;ME006582.04;5J;TH;0,400;23,72;0,00;0,00;8,78;0,00;USD;965682310;0,00;;;4062747256;6/3/26;ZF2;11;1497133
CO04;;003.2026;BLEND;ME006584.03;5J;TH;0,800;47,44;0,00;0,00;17,55;0,00;USD;965682311;0,00;;;4062747256;6/3/26;ZF2;11;1497133
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,003;17,66;0,00;0,00;5,59;0,00;USD;965682312;0,00;;;4062747256;6/3/26;ZF2;11;1497133
CO04;;003.2026;ZYN;NP001341.00;S5;CN;4;11,78;0,00;0,00;4,97;0,00;USD;965682313;0,00;;;4062747256;6/3/26;ZF2;11;1497133
CO04;;003.2026;ZYN;NP001344.00;S5;CN;2;5,89;0,00;0,00;2,48;0,00;USD;965682314;0,00;;;4062747256;6/3/26;ZF2;11;1497133
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,002;23,55;0,00;0,00;8,69;0,00;USD;965682315;0,00;;;4062747256;6/3/26;ZF2;11;1497133
CO04;;003.2026;TEREA;ME009102.00;5J;TH;0,600;85,40;24,54;0,00;13,17;0,00;USD;965682316;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,600;86,84;25,98;0,00;13,17;0,00;USD;965682317;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001343.00;S5;CN;2;5,89;0,00;0,00;2,48;0,00;USD;965682318;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001340.00;S5;CN;2;5,89;0,00;0,00;2,48;0,00;USD;965682319;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001345.00;S5;CN;2;5,89;0,00;0,00;2,48;0,00;USD;965682320;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001344.00;S5;CN;2;5,89;0,00;0,00;2,48;0,00;USD;965682321;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001346.00;S5;CN;6;17,66;0,00;0,00;7,45;0,00;USD;965682322;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001347.00;S5;CN;5;14,72;0,00;0,00;6,21;0,00;USD;965682323;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001342.00;S5;CN;2;5,89;0,00;0,00;2,48;0,00;USD;965682324;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001339.00;S5;CN;2;5,89;0,00;0,00;2,48;0,00;USD;965682325;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;ZYN;NP001341.00;S5;CN;2;5,89;0,00;0,00;2,48;0,00;USD;965682326;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,600;86,55;25,69;0,00;13,17;0,00;USD;965682327;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965682328;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;VEEV;MA001716.01;RD;TH;0,005;38,27;0,00;0,00;13,46;0,00;USD;965682329;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,400;57,74;17,17;0,00;8,78;0,00;USD;965682330;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,600;79,17;24,26;0,00;13,17;0,00;USD;965682331;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,600;78,87;23,97;0,00;13,17;0,00;USD;965682332;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;TEREA;ME003390.06;5J;TH;1,400;184,03;55,92;0,00;30,72;0,00;USD;965682333;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;BLEND;ME006584.03;5J;TH;0,400;23,72;0,00;0,00;8,78;0,00;USD;965682334;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;BLEND;ME006582.04;5J;TH;0,800;47,44;0,00;0,00;17,55;0,00;USD;965682335;0,00;;;4062747257;6/3/26;ZF2;11;360755
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,004;30,62;0,00;0,00;10,76;0,00;USD;965683370;0,00;;;4062742304;6/3/26;ZF2;11;1726641
CO04;;003.2026;VEEV;MA001232.02;RD;TH;0,004;30,62;0,00;0,00;10,76;0,00;USD;965683371;0,00;;;4062742304;6/3/26;ZF2;11;1726641
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965683372;0,00;;;4062742304;6/3/26;ZF2;11;1726641
CO04;;003.2026;BLEND;ME006584.03;5J;TH;0,800;47,44;0,00;0,00;17,55;0,00;USD;965684677;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,004;30,62;0,00;0,00;10,76;0,00;USD;965684678;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;VEEV;MA001235.01;RD;TH;0,002;15,31;0,00;0,00;5,38;0,00;USD;965684679;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;VEEV;MA001232.02;RD;TH;0,006;45,92;0,00;0,00;16,15;0,00;USD;965684680;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;ZYN;NP001341.00;S5;CN;7;20,61;0,00;0,00;8,69;0,00;USD;965684681;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;VNU;MA001871.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965684682;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;VEEV;MA002009.00;RD;TH;0,003;35,33;0,00;0,00;13,04;0,00;USD;965684683;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,003;35,33;0,00;0,00;13,04;0,00;USD;965684684;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;VEEV;MA002008.00;RD;TH;0,002;23,55;0,00;0,00;8,69;0,00;USD;965684685;0,00;;;4062747259;6/3/26;ZF2;11;1497174
CO04;;003.2026;BLEND;ME006582.04;5J;TH;0,400;23,72;0,00;0,00;8,78;0,00;USD;965684689;0,00;;;4062747260;6/3/26;ZF2;11;1497173
CO04;;003.2026;BLEND;ME006584.03;5J;TH;0,400;23,72;0,00;0,00;8,78;0,00;USD;965684690;0,00;;;4062747260;6/3/26;ZF2;11;1497173
CO04;;003.2026;VEEV;MA001235.01;RD;TH;0,002;15,31;0,00;0,00;5,38;0,00;USD;965684691;0,00;;;4062747260;6/3/26;ZF2;11;1497173
CO04;;003.2026;ZYN;NP001344.00;S5;CN;3;8,83;0,00;0,00;3,73;0,00;USD;965684692;0,00;;;4062747260;6/3/26;ZF2;11;1497173
CO04;;003.2026;III;DK005010.00;RD;BOX;2;42,46;0,00;0,00;52,50;0,00;USD;965684693;0,00;;;4062747260;6/3/26;ZF2;11;1497173
CO04;;003.2026;BLEND;ME006584.03;5J;TH;0,800;47,44;0,00;0,00;17,55;0,00;USD;965684695;0,00;;;4062747261;6/3/26;ZF2;11;1497135
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965684696;0,00;;;4062747261;6/3/26;ZF2;11;1497135
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,002;23,55;0,00;0,00;8,69;0,00;USD;965684697;0,00;;;4062747261;6/3/26;ZF2;11;1497135
CO04;;003.2026;BLEND;ME006584.03;5J;TH;0,400;23,72;0,00;0,00;8,78;0,00;USD;965684699;0,00;;;4062747262;6/3/26;ZF2;11;1497142
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,003;35,33;0,00;0,00;13,04;0,00;USD;965684700;0,00;;;4062747262;6/3/26;ZF2;11;1497142
CO04;;003.2026;BLEND;ME006584.03;5J;TH;0,600;35,58;0,00;0,00;13,17;0,00;USD;965684706;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,002;15,31;0,00;0,00;5,38;0,00;USD;965684707;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,011;64,77;0,00;0,00;20,49;0,00;USD;965684708;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;VNU;MA001799.01;RD;TH;0,005;29,44;0,00;0,00;9,32;0,00;USD;965684709;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,013;76,54;0,00;0,00;24,22;0,00;USD;965684710;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;ZYN;NP001339.00;S5;CN;7;20,61;0,00;0,00;8,69;0,00;USD;965684711;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;ZYN;NP001342.00;S5;CN;12;35,33;0,00;0,00;14,90;0,00;USD;965684712;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;ZYN;NP001346.00;S5;CN;19;55,93;0,00;0,00;23,60;0,00;USD;965684713;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,005;58,88;0,00;0,00;21,74;0,00;USD;965684714;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;VEEV;MA002008.00;RD;TH;0,002;23,55;0,00;0,00;8,69;0,00;USD;965684715;0,00;;;4062747263;6/3/26;ZF2;11;1497175
CO04;;003.2026;ZYN;NP001340.00;S5;CN;-3;-8,83;0,00;0,00;-3,73;0,00;USD;965684753;0,00;;;4062747267;6/3/26;ZRE;11;1497124
CO04;;003.2026;TEREA;ME003387.06;5J;TH;10;1.324,28;409,06;0,00;219,43;0,00;USD;965687816;0,00;;;4062751340;6/3/26;ZF2;11;1129541
CO04;;003.2026;TEREA;ME007515.03;5J;TH;10;1.443,43;429,13;0,00;219,43;0,00;USD;965687819;0,00;;;4062751340;6/3/26;ZF2;11;1129541
CO04;;003.2026;TEREA;ME007933.02;5J;TH;10;1.442,43;428,13;0,00;219,43;0,00;USD;965687821;0,00;;;4062751340;6/3/26;ZF2;11;1129541
CO04;;003.2026;TEREA;ME009102.00;5J;TH;10;1.423,32;409,06;0,00;219,43;0,00;USD;965687823;0,00;;;4062751340;6/3/26;ZF2;11;1129541
CO04;;003.2026;VEEV;MA002008.00;RD;TH;0,002;23,55;0,00;0,00;8,69;0,00;USD;965687826;0,00;;;4062751341;6/3/26;ZF2;11;1577441
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,001;11,78;0,00;0,00;4,35;0,00;USD;965687827;0,00;;;4062751341;6/3/26;ZF2;11;1577441
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1;144,72;43,29;0,00;21,94;0,00;USD;965687828;0,00;;;4062751341;6/3/26;ZF2;11;1577441
CO04;;003.2026;ZYN;NP001343.00;S5;CN;4;11,78;0,00;0,00;4,97;0,00;USD;965687829;0,00;;;4062751341;6/3/26;ZF2;11;1577441
CO04;;003.2026;ZYN;NP001345.00;S5;CN;9;26,50;0,00;0,00;11,18;0,00;USD;965687830;0,00;;;4062751341;6/3/26;ZF2;11;1577441
CO04;;003.2026;ZYN;NP001344.00;S5;CN;6;17,66;0,00;0,00;7,45;0,00;USD;965687831;0,00;;;4062751341;6/3/26;ZF2;11;1577441
